"","log2FoldChange","pvalue","padj","meanTPM_L14","meanTPM_L7"
"Slc36a3",-0.334243447191681,0.145395562187861,0.459124475852774,0.418002197406605,0.649015145498756
"Abce1",-0.281442532356225,0.145482183744888,0.459152854120265,29.5192417677099,36.6016271399348
"Ccna2",-0.281294792434313,0.145482788506835,0.459152854120265,23.6236093692214,30.3373049050035
"Foxo1",-0.238394426828334,0.145483558917078,0.459152854120265,3.07154559207962,3.57942435804017
"Slc27a2",0.20948722111837,0.14554404073191,0.459260598392781,0.168402814630828,0.0859438075178265
"Wbp4",0.240012347808946,0.145757864513709,0.459852082868621,17.9600602752015,14.4872095041471
"Nradd",0.334534073178974,0.145784605596771,0.459853232128478,1.72795896499204,0.965337002422933
"Insig1",-0.284870638523733,0.145927447710165,0.460220536067115,4.57138758550781,5.75431727725659
"Rpl7-ps7",-0.33344326305147,0.145967620639265,0.460263971464089,1.46107186826478,2.10528379707196
"Dbr1",-0.290949477183617,0.146023227463526,0.46034869747836,14.3089808403338,17.9983757924701
"Gm15197",0.220059261927804,0.146047301006815,0.46034869747836,0.757339051471299,0.264301498086706
"Rfc5",-0.290625236455768,0.146080225800939,0.460369243784086,40.9703529989937,52.0560472489379
"Lyrm7",-0.302103326987992,0.146124473531609,0.460425460247619,4.92946866135411,6.33200569581197
"Pet100",0.236577914818848,0.146165583836806,0.460471772426974,139.018087714024,107.076949215601
"Ptma",-0.273433998865444,0.146341891533161,0.460943909121794,3432.3693478375,4141.56043552274
"Cd93",0.331581519340744,0.146450335571636,0.461202158662553,1.94529096936934,1.16462222967699
"Etv6",-0.257215940342113,0.146513379268714,0.461317365752349,3.28210672311236,4.36590864198996
"Rab6b",0.321180349872935,0.146640951513372,0.461635671485034,0.406429037097682,0.282907485610055
"Crybb3",0.170746994630889,0.146748254793919,0.461890065729767,0.330271596846646,0.140738533552671
"Marcks",0.336307311182985,0.146847323368328,0.462048316992949,5.54687869509209,3.40743852495322
"Smurf1",0.291154740331818,0.146851538628997,0.462048316992949,0.693777203230952,0.496551471590468
"Ccl22",-0.262196860445687,0.146899855245166,0.462116939073298,0.0851049018773085,0.194309139385768
"Dbndd2",0.336628407649387,0.147038636006613,0.462386648654274,1.15797079796442,0.739082379907035
"Rnaseh1",-0.23230549356614,0.147016762338967,0.462386648654274,17.3718670304965,19.5110441048498
"Sap130",0.242225411081398,0.147125348355977,0.462575892378377,5.01350100811372,3.91452525914806
"Cyb5d1",0.279018367602371,0.147226984110583,0.462811979982673,10.1901049280118,7.36077394639706
"Gm38356",0.335751387651869,0.1472701299579,0.462864151016051,8.16771449615116,5.17672842188268
"Mob1a",0.219581380928818,0.147306374714934,0.462894617299958,24.1493197326781,19.4007575038997
"Etv5",-0.316166367344418,0.147532283623345,0.463230786585138,1.8056897640677,2.2607339849866
"Gm49229",-0.311216062772266,0.147521169394991,0.463230786585138,1.95571159588077,3.55558687751167
"Nup85",-0.274594029554653,0.147546206143586,0.463230786585138,43.3666854801179,49.5019853215698
"Smim4",-0.264652872889203,0.147528012086847,0.463230786585138,73.1632376974367,85.3018412055172
"Upf3a",0.241694141252164,0.14744858745456,0.463230786585138,13.4563577290676,10.6940883357974
"Cacna1a",-0.314226695035691,0.147602202261505,0.463323153443838,1.60160039801002,2.28770159305974
"Arsk",0.3032670178624,0.147639447563671,0.463356638852391,4.37567166510885,2.65329170807773
"Ip6k1",0.29941211315366,0.147710725274847,0.463496901447386,11.8101136756643,8.56729044038966
"Hsf1",-0.251058847340109,0.147811811661533,0.463730632446855,17.6843070988263,21.3826908726792
"Cdk13",0.311539235515782,0.147882931540719,0.463870282202393,5.6952616490835,3.72980522969478
"Gm15621",-0.308921086888205,0.147992317667767,0.463962968210725,1.27706489928421,2.29712492193201
"Slc23a1",0.324726570571645,0.147974610361122,0.463962968210725,0.490405189028468,0.332632814848537
"Syde2",-0.2231204819258,0.147966957928768,0.463962968210725,0.0393695139980711,0.0987062337867374
"Plekhm1",0.23974631314125,0.148075637720022,0.464099881053618,3.67493292908883,3.00829389878518
"Rpl19-ps5",-0.280735736724797,0.148089230142324,0.464099881053618,0.432577105122337,0.866726751516868
"Ggnbp2",0.289536629482771,0.148156685952497,0.464227833015067,38.1273164441538,30.2727097309397
"F11r",0.33002018456732,0.148244653905317,0.464419999314519,5.31696781750266,2.9889297621821
"Nfu1",-0.253940662683238,0.148314378360197,0.464554953706732,122.897480833115,145.043116561217
"Itch",0.28039343089476,0.148510291237841,0.465085039956981,17.9351296860147,13.4260045000087
"Pank4",-0.254624197780439,0.148664645882102,0.465484812555418,10.8699230115847,13.3826177353628
"B430306N03Rik",0.334145744267773,0.148781182794318,0.465514044076606,3.82851116605461,2.53018052349571
"BC049715",0.300185406514906,0.148824103278435,0.465514044076606,1.53754837703113,1.03190263403555
"Bod1",0.306126460910909,0.148828131206288,0.465514044076606,3.19374909203861,2.30469344301015
"Cdk3",-0.27271820965527,0.14874132090618,0.465514044076606,0.185821195116956,0.484837914210113
"Gm18086",-0.232582519678635,0.148834190758461,0.465514044076606,0.244854809434709,0.549218952387376
"mt-Atp6",-0.306058954125079,0.14878179954517,0.465514044076606,4816.88988107635,6242.66722612852
"Pank3",0.278103826949387,0.148872023148219,0.465548852298844,1.36916877442342,1.02415232867147
"Polr2d",-0.261816173513198,0.148936994769392,0.465585003910628,75.931147085454,90.9471126557839
"Prss35",0.325376396042256,0.148932538553061,0.465585003910628,0.256899864818789,0.1439463088189
"Pex13",0.27420739693177,0.14898272310926,0.465644459427544,4.98626080982063,3.7425211097376
"Rcan3",0.283143855960235,0.149053582815009,0.465782427459557,2.35356407834992,1.67634081726981
"Gm5611",-0.328614681821338,0.149221513423965,0.466140094075148,0.940764508947158,1.54043931160675
"Rpl5",-0.244979523658826,0.149196080210613,0.466140094075148,45.5268768523789,54.5984062058322
"Ighv1-81",0.111458425563366,0.149472795974594,0.466841405414022,1.13073794650548,0.186955504294399
"Rps10",-0.265939358096382,0.149611004070749,0.467189368613547,1783.27811678248,2126.08536790289
"Rps15",-0.237788302656567,0.149673950797114,0.46728532169119,1310.08609280577,1536.81760516582
"Taf1d",-0.26536633941507,0.149695337939962,0.46728532169119,73.6039988344484,86.6981945011685
"Fance",0.327628492440389,0.14974107792623,0.467344424018241,6.04794218064284,4.78895198860613
"Gpr19",-0.303594109541198,0.149817029555105,0.467497779356308,6.81420710329918,7.80732947755305
"Dnajc25",0.320120597219585,0.149947613457836,0.467770812913208,0.703135676410636,0.479364959310982
"Pkp3",-0.252781039718575,0.149958189363997,0.467770812913208,62.777560614169,73.9495985413454
"H1f4",-0.283851627902618,0.150151392953248,0.468289693156874,16.3363149363962,20.2226962056605
"Polr2h",-0.283469219925374,0.150285969802319,0.468625576378757,71.9053102409787,88.0773422857925
"Gorab",0.27366375320699,0.150431930807531,0.468996831491148,4.01282791502365,2.87884575703016
"Mad2l1",-0.247004942813396,0.150547555108239,0.469273390981056,59.1710225328061,69.6827847246578
"Speg",0.236046021873604,0.150615256033502,0.469346384318965,0.38079321052339,0.285528740443485
"Yipf6",0.228885492376327,0.150624814745016,0.469346384318965,15.7790248729513,14.1201555071905
"Fam110c",0.313226710749582,0.150805798918383,0.46982635781685,0.257224056960177,0.132447566698102
"Plag1",-0.324377794000069,0.150959660840911,0.470221677166418,0.144559348591491,0.184927790460536
"Gsta3",0.331185842674426,0.150994817409329,0.470247168044701,0.789428732078577,0.436629753040601
"Fubp1",-0.226912918496185,0.151140586869263,0.47053303419263,92.8816371440756,105.864274602453
"Prkcz2",0.315734741077428,0.151131991701045,0.47053303419263,0.915778720802233,0.496387395324319
"Ifngr1",0.256949087048316,0.15118782120108,0.47059604978033,193.249037964583,149.774402605728
"Gm13255",-0.170145157795293,0.151604995492407,0.471810334061875,0.165583104649949,0.579818360927919
"Knstrn",-0.236099835898633,0.151740802431648,0.472148697053961,58.9806948742118,69.0452434223996
"Usp17lc",0.249888454177671,0.151857058700313,0.472341830754907,0.138288701625847,0.0643342325315691
"Wsb2",-0.250323107775272,0.151834810649765,0.472341830754907,3.17270964468449,3.77697357230843
"Saxo2",0.291394702046232,0.151975256097912,0.472625154265252,0.470013751945355,0.283523640560734
"Apoa1",0.330539122081198,0.152043257774675,0.472627783781285,1.6177470912151,1.01442738000202
"Gria3",-0.276870854809598,0.152025848369224,0.472627783781285,0.0664594830400859,0.284620543340596
"Klra1",-0.306399248461559,0.152057430264382,0.472627783781285,3.23848577634821,3.98801334090362
"Gfod2",0.301790957331401,0.152426372825884,0.473663823297215,1.92082362058877,1.21855837106047
"Trdv4",-0.328027169007376,0.152445090772093,0.473663823297215,6.35347237445145,9.58561031151082
"Ghdc",0.304907849325914,0.152608836833012,0.473919212922468,2.17023444421005,1.59350941061753
"Lrp8",0.330936677088472,0.15259059904066,0.473919212922468,0.390211401880987,0.241340845187486
"Pla2r1",0.269589660655917,0.152583471753848,0.473919212922468,0.259966842455196,0.0776129101723382
"Dus3l",-0.26487653104434,0.152718497993501,0.473958460372486,11.5776810700184,14.1584043578087
"Myl4",-0.296359104388186,0.152752969068201,0.473958460372486,4.23394032786203,5.41955929382756
"St8sia6",-0.202757194094857,0.152752168917417,0.473958460372486,0.0186099266491132,0.0784972355361221
"Tmod3",0.202841330221399,0.152700492237245,0.473958460372486,54.2193664650232,44.257404222508
"Wdr92",-0.27777480562816,0.152757404430022,0.473958460372486,15.4301671655069,18.9364897922143
"Cdc34",-0.261546972941199,0.152790743030806,0.473977546974924,20.3460482193204,24.4886401257698
"Tgif1",-0.238651506840746,0.15282681024855,0.474005089819111,30.7326098658242,36.3261126191248
"Cd209c",0.327404561619457,0.152887922061436,0.474044389073789,5.03371207436925,2.46883006620308
"Prdm5",-0.296612704107179,0.152910238046012,0.474044389073789,0.132027725575096,0.259921530002968
"Trmt2a",-0.263822484951257,0.152921053352701,0.474044389073789,22.8335441164657,26.8055431271883
"Gm7488",-0.270100017904161,0.152962349327539,0.474088106342455,121.20410153782,147.24005727356
"Gm6863",-0.291199419254293,0.153010968552042,0.474154501552844,262.358323747197,329.479595383688
"Mcm9",-0.270246937282772,0.15318323430139,0.474603964245678,1.27475128196791,1.38240607832073
"Gm10036",-0.327813136844186,0.153222619430425,0.474641639507822,2.76718118947873,4.02509967604228
"Kmt2b",-0.232731492734883,0.153268367417104,0.474699008269639,3.35223697169273,3.7798004288621
"Lmf1",-0.246195682249439,0.153313564170575,0.474754649689132,11.3231572661625,14.2900522302284
"Dhps",-0.241516844976005,0.153545447210511,0.475388266145987,22.3066895097907,26.0789304791464
"Alas2",0.329260346318198,0.153712113363768,0.475819777056806,15.2989128182688,9.15301619375964
"Scrn2",-0.302715853860776,0.15374623708328,0.475840919103481,7.94557240456466,10.6593434496876
"Ankra2",0.24685518366294,0.153894095318921,0.476045006705122,9.82965156815298,7.81765214303495
"Atp6v0a1",0.325525782936278,0.153862754078527,0.476045006705122,2.457752023737,1.23281107252966
"Brox",0.214106985958121,0.153883025126944,0.476045006705122,18.6792532065894,14.3910070638554
"Ccdc155",0.274925735702214,0.153933087349739,0.476081150408966,0.180425584571852,0.0848746113705075
"Zfp108",0.147425554163981,0.154006122959455,0.476222551911164,0.132351949630902,0.0408023207824216
"Plekhn1",0.311170255044162,0.154063806845365,0.47631644059977,1.30087835936389,0.900238589358039
"Map4k2",-0.24222139489174,0.154171799596066,0.476511597821709,14.7938460394696,17.6341830293382
"Tsr3",0.228362774435146,0.154181594775282,0.476511597821709,29.9312477951522,23.7065226404534
"Tecpr2",0.284733180825541,0.154320567389794,0.476856570697213,0.72763449485979,0.73211405754743
"4930486L24Rik",-0.123287340597586,0.154417935579848,0.476988357352776,0.711294255479788,3.16897488638041
"Gpr31c",0.310697736126786,0.154408318093494,0.476988357352776,0.303850169700255,0.162772074693927
"Cryba4",0.309646333567592,0.15460259364264,0.477230124145863,1.56425025572738,0.857703086691474
"Msn",-0.239246491652824,0.15461148530747,0.477230124145863,272.069050268604,314.617231928495
"Rpsa-ps8",-0.325573130763531,0.15452361895757,0.477230124145863,0.746085686894856,1.13477684239835
"Tex10",-0.262460257983598,0.154612601117113,0.477230124145863,20.4469834955533,24.3662623826014
"Vmn2r83",0.244011089430737,0.154633071658826,0.477230124145863,0.162240017481769,0.0672896019387219
"Apoh",-0.251523442040115,0.15508661442689,0.478206585765546,0.157474122311116,0.573273686143524
"Cers6",0.312982366138113,0.155012749468755,0.478206585765546,7.65945295717859,4.72743879291501
"Cfap300",-0.321538633830669,0.155052025582879,0.478206585765546,0.528271990471969,0.785526623461286
"Thoc6",-0.259747769589981,0.155067740401216,0.478206585765546,29.6926196656226,36.4824699150615
"Usp53",-0.289404889199529,0.154990913408466,0.478206585765546,2.41012517169944,3.14093508773448
"Traj51",0.233605350409331,0.155204609146471,0.478485792371277,83.6538504134203,35.7710029312051
"Hexim2",-0.2943537414674,0.155275520472985,0.47861977084972,1.75808781235987,2.24360820905046
"Tns2",-0.230087441565418,0.155403770498226,0.478930410971553,0.0788910265552231,0.286653193498689
"Lsg1",-0.242114727519625,0.155457522762007,0.479011391274803,29.4223582329099,36.3309566391871
"Agap2",0.250654093506684,0.155665154450312,0.479566407967263,1.61971806175106,1.2515794521012
"Alg11",0.228543147269728,0.155694837454283,0.479573108865366,7.91996074531381,6.33035812176995
"Adat2",0.281406498604225,0.155897757689016,0.480113320535296,5.2653311023505,3.80815276228092
"Gcn1",-0.28142880166059,0.155979983668778,0.480121051238941,16.2905903562558,16.3979835817065
"Igkv12-46",0.189782148959825,0.155933560202349,0.480121051238941,1.62583357773665,0.557531818331664
"Snx13",0.305557491642567,0.155982885982412,0.480121051238941,4.91448214506599,3.89385683817521
"Slc25a3",-0.249430222154297,0.156037715867623,0.480205037676283,207.510454382074,245.986790011857
"Gm13436",-0.307242271451041,0.156232544989044,0.480634937239986,1.42670060507757,2.37995428199163
"Gm17040",0.240311284827275,0.156216448421305,0.480634937239986,0.427768659334425,0.161738891656613
"Cpsf3",-0.27131389544049,0.156446217054784,0.481122481589894,69.2983172717738,83.0184578659916
"Lta4h",-0.268131970054603,0.156422116383713,0.481122481589894,125.986898686294,149.920838391833
"Gm49369",-0.253114551973818,0.156489846481062,0.481171778404028,0.823096982984651,1.69864688693131
"Anapc1",-0.284046778703305,0.156603610964002,0.481351790117491,9.94186377006608,9.42102287777881
"Cyp3a13",0.179775429589822,0.156587579726744,0.481351790117491,0.0708637231770726,0.0218207271961061
"Pex26",0.315782597138019,0.156692094753631,0.481453997168631,0.808223835255021,0.540243176358448
"Vkorc1",0.240955173344146,0.156683849874209,0.481453997168631,33.8437083141246,26.376652410174
"Igkv10-96",-0.240997965093219,0.156778196977012,0.481463992618853,1.83295917734153,4.42619495297539
"Mllt1",-0.311614254058609,0.156756288596796,0.481463992618853,1.11844122968538,1.48332230359345
"Rpl34",-0.244557974706165,0.156769412710228,0.481463992618853,1834.9513549473,2154.92271087281
"Ablim2",-0.306357667153031,0.1568617913182,0.481635869996742,0.209050467850435,0.460539827475971
"Entpd4",0.243445089463642,0.156916351258736,0.481718553943441,3.14781025569395,2.33138687234289
"Gm12573",0.321972065392455,0.156998360825211,0.481885461730058,5.45073928034824,3.0843573969173
"Nr2f6",0.321082274405856,0.157032537034244,0.481905518509948,0.563397088266698,0.31689272281819
"Vwa5a",-0.309684525848772,0.157104773241668,0.482042347183252,4.31094618980998,6.01828105708449
"Agtr1a",0.124683052906028,0.157314173419828,0.482175685548749,0.251614447070723,0.0765078176713737
"Akap8",-0.223479401715698,0.157297974949406,0.482175685548749,32.7271116220379,39.0338552441788
"Fbxw5",-0.243274490394288,0.157294699857215,0.482175685548749,21.626062524838,25.2413718133768
"Kmt2a",0.29524544699461,0.157276840827682,0.482175685548749,3.36189848269455,2.42662379636875
"Naxe",0.225648100234789,0.1572966503889,0.482175685548749,90.2373595896014,71.4128646782387
"Proser3",-0.289923783910693,0.157223728895341,0.482175685548749,1.91107234385993,1.92503955726837
"Olfr675",0.277207157579489,0.157368898333723,0.482258634830397,0.133082648250499,0.0662358944446603
"Rhob",0.315697834567131,0.157474588384941,0.482412928115104,0.862857013438025,0.500765077104816
"Tsacc",-0.297487745821363,0.157469513832248,0.482412928115104,5.87717347414771,7.67943996050885
"Clint1",-0.219775795460571,0.157563193483609,0.482542366773492,7.27379254333709,8.42747960353372
"Rpl13",-0.219930382965178,0.157572197662125,0.482542366773492,928.927266373334,1065.52542868156
"Elp6",-0.233404187902542,0.157619393618023,0.482602126508011,17.8140400612804,20.7770967649333
"Rad54b",-0.234822935694559,0.157661962509017,0.482647700506094,5.45102025223099,6.1321197755952
"Map3k2",0.320725343644408,0.157706416318376,0.482699027755366,1.46201417594771,1.0655513792578
"AY074887",0.314718136220974,0.157796841083855,0.482848402023297,1.59953327310579,0.919163274620325
"Rps8",-0.242847439899516,0.157810611146538,0.482848402023297,711.444166166106,807.472562319245
"Sik3",0.252314157164301,0.157857768624284,0.482907937918191,3.10629599707998,2.76085961342424
"Gm6682",-0.316495772253103,0.157950311271599,0.483021527224883,0.491512118003972,0.784871899219929
"Heca",0.292706087895144,0.157937498451246,0.483021527224883,4.24414331968578,3.4701326830071
"Plcb3",0.319701926743073,0.158060390997641,0.483188647493052,0.558096901915331,0.313799477857551
"Snrnp40",-0.276539542238079,0.158037051338839,0.483188647493052,50.9370618567335,61.4059699819572
"Hectd3",0.27358920065231,0.15814871393457,0.483373891783886,2.46279880348987,1.51978916828926
"Adam17",0.221050906699398,0.158239445810193,0.483396968329229,17.5976355930623,14.2143873766827
"Gabbr1",0.3185722594155,0.158231576758694,0.483396968329229,1.1247325252302,0.754308560793537
"Rnase4",0.300812125677124,0.158199595647853,0.483396968329229,3.57286398289371,1.99297717252526
"Mindy2",0.303998426751554,0.158290122321973,0.483467062466936,4.37048049322327,3.05889794521804
"Selp",-0.234326533551938,0.158371797057597,0.483631793641996,0.539270284383793,0.291880935716937
"Gm12551",0.167804081757871,0.158492262100044,0.483914903231553,0.421214938817804,0.131742511818903
"Hba-a1",0.32460073094951,0.158576844612106,0.484088374884865,617.743008868466,377.655074688084
"2010109A12Rik",0.32302550898665,0.158716533261352,0.48442997914538,2.20974143701277,1.47063995241274
"Prcc",-0.279822110289752,0.158757703571,0.484470821644812,2.41994320703307,3.00813779151495
"Ints3",-0.250092057223997,0.158852777568151,0.484607833799515,4.88207821780343,5.66564941361386
"Stam2",0.22369186557329,0.158858194915925,0.484607833799515,12.6019097271727,11.7444201538284
"AW209491",-0.215937170342751,0.158981652408145,0.48471296584233,11.9771505188258,13.8435654855792
"Gm50083",-0.318437181993739,0.159003868971681,0.48471296584233,12.0569666324648,16.7229702320477
"Mtch2",-0.241106853933752,0.158989938329181,0.48471296584233,100.805887589802,120.629822816829
"Tsr2",-0.290210503352345,0.158992637242589,0.48471296584233,10.637202908227,13.9073496056812
"Ptgis",0.197958391214109,0.159119135053083,0.48497954554466,0.149978471121466,0.053257151917578
"Aqp10-ps",0.218352501884056,0.159289782933307,0.485414800849375,0.487477111900886,0.182311652997601
"Fus",-0.236371929788529,0.159359068731331,0.485541070300949,19.1918168364453,23.1065693434695
"Alkbh2",-0.30558857460368,0.15945834454357,0.485758654337341,3.28694655636611,4.15872977956302
"Herpud2",0.295223337723567,0.159796458099526,0.486024328420645,5.34164448686332,3.90352681351213
"Hsp90b1",0.288043304232436,0.159788681089302,0.486024328420645,157.7903691282,115.54970834564
"Hspa13",0.246953131764545,0.159669790704497,0.486024328420645,6.57436416354915,5.45980145091825
"Prr22",-0.271917283610172,0.159584907623397,0.486024328420645,0.203708903162125,0.387415125231743
"Slc6a5",0.237628835538004,0.159776605844547,0.486024328420645,0.0376456385574547,0.0164796899568741
"Smchd1",0.305931656583844,0.159787356280878,0.486024328420645,26.7703851342369,17.4987495661393
"Smim15",0.251695006074003,0.159623843886922,0.486024328420645,41.4040492778385,31.5105344762278
"Tefm",-0.240230033792473,0.159697180804934,0.486024328420645,17.1715998427124,19.4440129693703
"Tmem256",0.242020576262674,0.159727969119584,0.486024328420645,207.214366482254,162.213267298549
"Hgsnat",-0.276081289453999,0.159867579909037,0.486071047808536,8.45392614103933,10.5930573864437
"Ogfod3",0.283439359274284,0.159842571201578,0.486071047808536,6.48329836754967,4.65409036419348
"Agap1",0.264953688952088,0.159906418383967,0.48610435886767,0.0726084639212801,0.0437922526769874
"2210418O10Rik",0.311982040201897,0.160048393822824,0.486137154050995,9.60580519243918,5.2063479237281
"Aurkaip1",-0.231032780746403,0.160214979899181,0.486137154050995,147.87634361077,172.957868336121
"C4bp",0.299922839980985,0.160191729725527,0.486137154050995,0.143004920960691,0.0736458706567327
"Crebbp",0.234813409387671,0.160154629328105,0.486137154050995,17.1311838543242,13.1621379422224
"Dnajb6",0.215958807415249,0.16003246384641,0.486137154050995,119.546575175082,95.9372278079714
"Ift27",0.26610442839153,0.160103754007863,0.486137154050995,76.6299366530997,51.3588393446351
"Ipcef1",-0.23774224614288,0.160223935251636,0.486137154050995,17.4958206382388,22.9676921471779
"Pdcd5-ps",-0.22737282986028,0.15997225415676,0.486137154050995,121.095032827291,139.673278701305
"Psmd13",-0.270088477436434,0.160098345790696,0.486137154050995,104.653583224265,126.206673966738
"Tmx3",0.250897372744553,0.160200150404275,0.486137154050995,17.8502974474029,14.4185609433529
"Tpx2",-0.26219676638122,0.160072579449677,0.486137154050995,28.5845447002143,33.9691368325305
"Phrf1",-0.261337945655136,0.16026661310473,0.486182031123692,12.7708026371356,13.5328638401254
"Grpel2",-0.244257884612586,0.160309867405968,0.486228640980455,8.65784087709057,10.6823662608659
"Dlg4",-0.270976747192018,0.160703367089442,0.486685187592972,1.60011757075251,1.82146254215748
"Gm20570",-0.284476286048496,0.160703467541758,0.486685187592972,6.4842812933197,12.1700434088241
"Gm48774",0.321962082028399,0.160678516844419,0.486685187592972,5.13619149344996,3.28386896410425
"Lmtk3",0.228786743820676,0.160551041085573,0.486685187592972,0.176486418425931,0.0553619674721771
"Mrpl3",-0.264774262148177,0.160686810205739,0.486685187592972,28.0351299224773,33.0562002670362
"mt-Co1",-0.235529841382217,0.16071163387477,0.486685187592972,3657.11652105469,4343.17419299534
"Olfr285",0.298605618605572,0.160549308721954,0.486685187592972,0.101470817664802,0.0539891720240735
"Tbc1d10a",-0.273882675743826,0.160628790082597,0.486685187592972,4.01980817093216,5.149966440313
"Xk",-0.314401176884481,0.160661549983738,0.486685187592972,0.0948878748047408,0.149940645356718
"Mtm1",0.314348578889181,0.160803555927224,0.486878984723033,2.82981790642759,1.96773180686717
"Zbtb37",0.272316318780454,0.160855241200973,0.486950907292546,1.62491912630528,1.357464954558
"Il20rb",0.306842146593135,0.160948159247656,0.487147605611743,1.98118610036935,1.1298666044989
"Kiz",0.280407667967685,0.160983773695994,0.487170822880742,10.8794573373529,7.59048514581348
"Slc4a7",-0.274279624057159,0.161026890960195,0.487216733252351,2.16107970486595,2.80403766027465
"Psmd12",-0.256339657118817,0.161139748073558,0.487473601928579,90.6583645049267,108.248248874203
"Rbmx",-0.252337490013877,0.161174490361774,0.487494112589723,39.6897652871208,46.8696841521276
"Cryzl1",0.20734860120132,0.161248085643874,0.487632111902047,56.2649536242744,43.9686105175133
"Shcbp1",-0.241392576323292,0.161425973452559,0.488085400827595,22.9313076531862,27.1036001869515
"Car5b",-0.289598152204896,0.16147378771329,0.48814531211956,1.15444603038565,1.49565281926675
"Mcc",0.320759880869476,0.16160946156328,0.488470761597473,0.433678843997056,0.314129689707724
"Boll",-0.217905978848001,0.161769080973207,0.488665657247897,0.126729781254816,0.225733329520468
"Fsbp",0.308323647359557,0.161705447053895,0.488665657247897,0.367567964742337,0.215163167179196
"Gm10039",-0.274739225265998,0.161749091869381,0.488665657247897,214.763804021858,263.941928026615
"Mzf1",0.311368705893282,0.161870148595079,0.488665657247897,0.421173990521366,0.258621394533173
"Rab11fip5",-0.310368112682238,0.161829126559217,0.488665657247897,0.129470289253222,0.210441698216416
"Txlna",-0.273333218783368,0.161789252365738,0.488665657247897,11.1391486708232,14.1980699056788
"Zmynd8",0.21580559756054,0.161865093873569,0.488665657247897,23.1122360822995,17.1610680350632
"Hace1",0.254006029488449,0.162131341129464,0.48928471546669,2.82290284820361,2.25083668846254
"Malt1",0.305069798741494,0.162107884580085,0.48928471546669,6.55651188063945,4.38390208871761
"H2ac15",-0.317510076423412,0.162271252941461,0.489622191724028,10.0610486477706,14.2152037817431
"Fbxl6",-0.253227001479544,0.162546664312292,0.490368324211887,13.0608759333809,16.4582306234839
"Mllt3",-0.262545304635162,0.162581971889178,0.490389982338397,23.7751628010837,30.1667740236731
"Colec12",0.314190466393198,0.162678712727595,0.490473793198329,0.621221438805031,0.336820715517686
"Eed",-0.22191237184792,0.162694157741536,0.490473793198329,53.4734474402211,58.1284424091977
"Olfr165",0.222419336896993,0.162670995258061,0.490473793198329,0.138181303025097,0.0543383994426845
"Gsk3b",0.225952453079861,0.162744863173811,0.490511771957439,18.5122671541212,14.6978328183628
"Zfp316",0.319671900786598,0.16276302631489,0.490511771957439,0.22116064532031,0.148406675766112
"Cacybp",-0.228673105183892,0.16281700833986,0.490546379345406,68.7256728447426,82.1816798571741
"Psmd3",-0.269298656864204,0.162830784517143,0.490546379345406,18.0543045051119,22.2237817191013
"Ep300",0.260071108222508,0.162866250501668,0.49056845391259,4.23836890702884,4.13712293039539
"Zwilch",-0.268000391652205,0.162952462460282,0.490743346093031,6.39296750254511,7.48204478912755
"Aass",0.182558163130044,0.163090801637284,0.490905565563607,0.0954996336522768,0.0236346220653597
"Cisd1",-0.237838802278693,0.163040762556019,0.490905565563607,47.8002321451529,56.0240010316541
"Usp14",-0.254106378257593,0.163078025939288,0.490905565563607,69.2835967706162,82.6101626237223
"Pde6d",0.270864321904085,0.163148641465247,0.490994893026948,12.5264599815637,9.27143724652115
"Ppif",-0.292072566126224,0.163177416386709,0.49099673408455,20.3412393219921,25.9890817617012
"Il15",0.316828300838722,0.16332764053152,0.491250628109771,4.57017373336593,3.02114401123662
"Lbh",-0.24017246535565,0.163402683974335,0.491250628109771,13.4142475811144,16.2132860387581
"Mbnl1",0.263980146905963,0.163302590664987,0.491250628109771,253.285485665334,183.908502819539
"Srpr",-0.246574851930533,0.163368903328136,0.491250628109771,39.8739609593462,45.8654575305485
"Wdr78",-0.317351763699088,0.163397333881972,0.491250628109771,0.339033144675774,0.603228169082154
"Arhgap45",-0.22855536037748,0.163462029108772,0.491344313014194,68.5505627550491,79.2635783655998
"Igkv5-43",-0.165218680879315,0.163629385262052,0.491593090239292,0.281106812757511,0.940419474923694
"Rnf135",0.259103045144946,0.163612349250089,0.491593090239292,11.1260718911767,9.21014339335635
"Scpep1",-0.294833595451527,0.163591989809259,0.491593090239292,13.6978916319366,17.9764737134884
"Slc44a1",-0.298742231988695,0.163685687776084,0.491677512179229,0.553896969321906,0.760489016534375
"Purb",0.245474580555839,0.163729268772981,0.491723698843781,7.11475292933434,5.55311783801536
"Fam199x",-0.313082177947403,0.163781437575873,0.491756115396087,0.363016509942932,0.520187907062142
"Gm20589",0.308138127492954,0.163834441132893,0.491756115396087,0.629778584817622,0.370640317169808
"Hivep2",-0.239536277565475,0.163833198148585,0.491756115396087,1.90339227367659,2.26002420739541
"Slc35c1",-0.241760279311963,0.163881096159875,0.491756115396087,22.5063806383054,27.1281168694635
"Traj33",0.309254184663409,0.163869408045699,0.491756115396087,79.5555280318329,44.8509021377515
"Taco1",-0.275735330891756,0.163910174753536,0.491758731139761,6.90218269267018,8.50037203831482
"AC149294.1",0.286732202899538,0.164113755095785,0.492284791180302,5.12736863407735,2.72078737786401
"Gucd1",0.236945684483315,0.164170035734464,0.492318622957514,9.48449614009889,7.67771486830803
"Pfdn5",0.223256828090088,0.164181511636744,0.492318622957514,1206.15164298212,966.749577263734
