"","log2FoldChange","pvalue","padj","meanTPM_L14","meanTPM_L21"
"Lrr1",-3.10982214176914,2.15708045827921e-15,5.86275151421858e-13,5.61333325001021,0.728930559967579
"Ska3",-2.10476252690269,3.15842391107524e-15,8.45807344421768e-13,12.7465588775627,2.41283889846522
"Klrb1a",1.83847169825544,4.17951646744275e-15,1.10302891119032e-12,5.6745749686355,16.7195094243032
"Bub1b",-1.80352348568017,4.24678264714386e-15,1.10477017149271e-12,19.1136197602308,4.66097947359464
"Igkv6-15",3.21346351359636,4.45688046033016e-15,1.14309567862834e-12,1.77057794870875,15.6174263272728
"Iglc3",2.84664828511281,4.70466677908573e-15,1.18988863954377e-12,6.30055265490486,42.8618870791991
"Phf11c",-1.63707717031906,6.63791524859858e-15,1.63346536049973e-12,43.5412614576574,12.054302166559
"Sgo2a",-3.20676352724948,6.56915370996363e-15,1.63346536049973e-12,2.83026459361285,0.254050762804708
"Stmn1",-2.06569435672666,7.18055604055331e-15,1.74343900664634e-12,586.384787804226,117.446378208832
"Mxd3",-2.29328384381378,1.25505105011923e-14,3.0071683714041e-12,18.0308582198438,3.03585258270861
"Bst2",-1.61937325656188,1.27902066667009e-14,3.02480082338472e-12,192.051247461764,53.2715428088869
"Trip13",-2.05013428078118,1.37323536101082e-14,3.20597640051373e-12,8.62465606376233,1.83262603801543
"Gen1",-2.11707757050344,1.44371150284827e-14,3.32784638821102e-12,3.04528629479218,0.480718771282211
"Ncapg2",-2.28861422956359,2.30509163257006e-14,5.24696482863761e-12,8.26985927716966,1.39587411182684
"Cenpn",-1.82422111631086,2.96439886770802e-14,6.66440782481026e-12,18.3252617568819,4.6178763254506
"Cep55",-3.10477329116526,3.28427503280929e-14,7.2934937009094e-12,12.4293992696947,1.35196769033261
"Arhgap11a",-2.1285856471066,3.65437786195446e-14,8.01761697183021e-12,3.58686855533085,0.695156453994286
"Brip1",-2.38361617650406,4.0688094298375e-14,8.82059758539771e-12,8.05668866566221,1.86612500073183
"Knl1",-2.91164733387812,4.25893590247843e-14,9.12414385695673e-12,10.5038912350059,0.751788382542461
"Pask",-2.21096362617676,4.98032380835194e-14,1.05455461104754e-11,2.40905237301401,0.537651974762624
"Dtl",-1.93120101774019,6.0953230176627e-14,1.2758141626625e-11,12.9677099897107,2.87032815749686
"Birc5",-2.12365579617899,6.49400806786102e-14,1.34381689676988e-11,154.370408674701,29.9082746502115
"Cdc25c",-2.67937336644666,7.05712267199923e-14,1.43428383135107e-11,13.1468064316121,2.15338164993844
"Foxm1",-1.99476806596746,7.08871745313543e-14,1.43428383135107e-11,2.50968854274272,0.581314023101986
"Tacc3",-2.15245266340814,8.0018333314348e-14,1.60124598863107e-11,57.9407902134528,10.8663582577969
"Cdca3",-2.17821992949255,9.69113374910854e-14,1.91821245186159e-11,83.0588381824369,14.8773911418552
"Knstrn",-2.07994943263471,1.17033286818091e-13,2.29158726124455e-11,58.9806948742118,11.7669022474578
"Cdc20",-2.23007309086102,1.28234318276652e-13,2.4841988678913e-11,24.08155574862,4.17328338535347
"Uhrf1",-2.04134907377527,1.50689585890336e-13,2.88848143059266e-11,27.1737987572827,5.59422590497541
"Ccnf",-1.77197181219003,1.59899620043852e-13,3.00182688762736e-11,14.2299890639251,3.62215988411227
"Iglc2",2.81703233813116,1.59038130010908e-13,3.00182688762736e-11,7.82392921877383,51.9277502420194
"H2-DMb2",2.41265686530544,1.7453647847381e-13,3.24317272755926e-11,4.04844239948946,20.6346680053965
"Ccne2",-2.15661945725437,1.91722048749846e-13,3.52652374518656e-11,12.8562684528076,2.27060836688498
"Dlgap5",-1.8275456928403,1.99663095605168e-13,3.63586497097011e-11,17.2937271877631,6.63742629912006
"Prc1",-1.77275678810196,2.03704813397491e-13,3.67273727917655e-11,41.94778886968,10.1353612844981
"Cenpk",-2.04406162449,2.06517287883959e-13,3.68694099251657e-11,24.470423441345,4.41761130828285
"Brca1",-2.22476667478515,2.89138215981519e-13,5.11185137186743e-11,2.61569418664601,0.617483303854116
"Hmgn2",-1.28922102184861,3.24400361074422e-13,5.68012555304348e-11,894.317185361122,316.068363285892
"Gbp10",-2.51860384697214,3.77568042282067e-13,6.51669538651981e-11,40.7099326214348,6.38921726154459
"Ly6d",2.70172620031416,3.79335371208731e-13,6.51669538651981e-11,5.87328406699537,36.4619928377343
"Plk4",-1.74450073306188,4.97106920455812e-13,8.46010936588816e-11,8.20737975700295,2.38749378037397
"Mcm8",-1.80813621351461,7.15341550101793e-13,1.20614533586608e-10,3.86659662752075,0.906410684696832
"Klrb1c",2.71940509112199,1.07970234423747e-12,1.80379630170315e-10,7.22869379612969,44.2017116760411
"Tmem107",-1.86703391056154,1.17513322492737e-12,1.94537963872068e-10,15.06347605502,3.59977612838046
"Hrob",-2.37792703374893,1.24811189581771e-12,2.04757816421987e-10,6.16215132117384,0.941304901209908
"Gbp6",-2.1239005719098,1.29344456601064e-12,2.10300228098694e-10,72.1272466524514,13.8929015746689
"Rad51",-2.00518444175164,1.36480948928425e-12,2.19939653096161e-10,16.4656478019795,3.38119067969547
"Ube2c",-2.32466377548975,2.51768898806288e-12,4.0216768835636e-10,126.565818568654,20.726408050354
"Dhfr",-1.5116304019032,2.94160359848287e-12,4.65796535029331e-10,8.03659895752466,2.4048013536704
"Mcm10",-1.90915233981238,3.30888634218872e-12,5.19438105959109e-10,9.99211589119874,2.35309965214013
"Rad54l",-2.21029697620295,3.40427107981568e-12,5.29844242422594e-10,15.3021376034182,3.3354614371884
"Mastl",-2.26623639674546,3.57644831217677e-12,5.5192477766728e-10,3.9663665220687,0.475566355106533
"Igkc",2.24728252781719,4.35766570531081e-12,6.66832710031176e-10,71.9783277575537,323.113400805058
"Nek2",-2.51668230622232,4.60917309703864e-12,6.99442017475613e-10,6.57845076403801,1.6080743161355
"Igkv1-135",3.07942447949657,4.81140770191225e-12,7.24096977287785e-10,1.6137225382841,13.319697788398
"Ndc80",-1.97816995586098,4.98105695996913e-12,7.43483993778999e-10,22.7869383030567,4.76057678805514
"Troap",-2.50788585335567,5.0660500488834e-12,7.50022531627371e-10,7.2834199840789,1.34590969703706
"Tcf19",-1.57131846840364,6.01839829802017e-12,8.83830911346349e-10,32.928729097727,9.34092055578502
"Csf2",2.61252609102105,7.52845709505762e-12,1.09674562960799e-09,2.36503132597171,13.7874182680725
"Ccna2",-2.73357136557908,7.78822038694765e-12,1.12558327973267e-09,23.6236093692214,3.33506082193738
"Ms4a1",2.23687379699332,1.07261337839061e-11,1.53797556066874e-09,1.92564414539093,8.46347586918234
"Cenph",-1.90086751157935,1.15668663224347e-11,1.62143739957213e-09,11.5110964463015,2.75141246504205
"Trgc4",3.65530864505291,1.14039212401049e-11,1.62143739957213e-09,17.7215520796368,211.522071188877
"Xaf1",-1.44270410893948,1.15753356367039e-11,1.62143739957213e-09,258.320940785536,79.2849619084765
"Cd79b",2.22545794760256,1.47258797786852e-11,2.04700970053327e-09,13.7929218182257,61.825740682563
"Cenpe",-2.86402336698053,1.64236805679799e-11,2.26572138744632e-09,4.7752630810213,0.568800099149132
"Ndc1",-1.39858785767712,1.73635687709421e-11,2.37737283698388e-09,7.22427670808448,2.32262824882665
"Mad2l1",-1.34067505465459,1.84078010916779e-11,2.50153774536906e-09,59.1710225328061,19.739110295374
"Slc4a1",2.97041664284462,2.15035012013478e-11,2.90058338427069e-09,0.215214323869749,1.60233940696664
"Tsc22d1",2.25730186091139,2.62109398160724e-11,3.50956775037263e-09,1.38931481807885,5.54842542635884
"Parp9",-1.50450782451643,2.76400809735353e-11,3.67391149290568e-09,58.7669141094804,17.7630926684015
"Kif18b",-2.12798744895544,2.83932678989284e-11,3.7466768727499e-09,3.79039679975029,0.421905672949901
"Mx1",-2.07975179502459,3.33308598133992e-11,4.36658242591367e-09,28.0442776212614,5.12652796058639
"Cdh1",1.51868140238579,4.21253393856932e-11,5.44640344409842e-09,1.27756810979412,3.52337020960278
"Phf19",-2.17560333915216,4.2171492894996e-11,5.44640344409842e-09,2.8009223522774,0.582754154219147
"9930111J21Rik1",-2.09743899819253,4.55578760930598e-11,5.84231636376492e-09,10.7325883655015,2.1048021051889
"Gm10698",-9.69213627071374,5.23905429315044e-11,6.66771101185194e-09,5.62807174096224,0.000830822487131131
"Trim30a",-1.45680102406544,5.27265450690104e-11,6.66771101185194e-09,81.8324525686454,25.6634908982297
"Igkv19-93",2.80236464236629,5.95327818769393e-11,7.47649626192458e-09,1.96373529616198,12.3826222426608
"Cks1b",-1.76782087350433,6.55057201708852e-11,8.17026824871109e-09,131.565067682137,32.2774450232389
"Irf7",-2.10268102035313,6.78830944145184e-11,8.40919149175769e-09,292.557609343968,56.0027099060016
"Ifi27l2a",-2.58743347924001,7.02060690649533e-11,8.63819268697838e-09,5738.52843459285,768.712474303743
"Zwilch",-2.1451543961644,7.08789486674485e-11,8.66245406197475e-09,6.39296750254511,1.50382204646234
"Cdkn3",-2.09163005469413,7.64364877353756e-11,9.27938961107459e-09,60.5753323922807,11.953248384063
"Melk",-2.1510879939756,7.74707477706803e-11,9.3426643503582e-09,8.8315598895438,1.66133838955775
"Cenpm",-1.79604994098734,9.85555691363112e-11,1.1807216539291e-08,34.3726811259853,8.45321198905227
"Ifi213",-1.73777056620572,1.27371278175514e-10,1.51596795789289e-08,117.286750752671,27.0636609188651
"Aunip",-2.41057448329339,1.35592092420513e-10,1.59645265684371e-08,4.80845465496427,0.733968406956369
"Cenpa",-1.45309893523728,1.35886964201414e-10,1.59645265684371e-08,194.496802041675,56.718774103945
"Anln",-1.9285245391064,1.43914725222954e-10,1.67992765789102e-08,3.41871354117035,0.835669149560424
"Igkv6-23",3.43080605302038,1.60218746719767e-10,1.858333361635e-08,0.822619211842372,8.78974921745154
"Kntc1",-2.51001993258704,1.70260134554365e-10,1.96230193052847e-08,10.3270851069568,1.75469996347429
"Cxcl10",-2.14868880954777,1.73195782282258e-10,1.98358188387416e-08,59.6920229437912,11.1115571823387
"Lig1",-1.6835436010602,1.75003823225465e-10,1.99176226308483e-08,50.1410757484675,13.6093675480522
"Atad5",-1.96477662883308,1.86782139459698e-10,2.11261040966528e-08,2.80677116680803,0.522092254613906
"H2bc14",-2.40113033490599,3.3138587241952e-10,3.72502267701201e-08,8.02137142323091,1.24389207705709
"Eme1",-2.17928314471897,3.36534711882348e-10,3.75969147446476e-08,8.0412713950734,1.40164277072801
"Ccl1",3.2037651651574,3.65577727551806e-10,4.05925025531609e-08,2.40802431641759,22.2568049838971
"Ccdc34",-1.44288797018097,3.708521408718e-10,4.06820330438282e-08,10.2450438388856,3.60125754596511
"Ulbp1",-1.50459733243746,3.70283940839166e-10,4.06820330438282e-08,12.6940347248727,4.28931165734205
"Ticrr",-1.56553332614289,4.25197136831198e-10,4.63643105490785e-08,1.73277607113439,0.546698592559384
"Timeless",-1.86656174488535,4.53206778858739e-10,4.91243776370097e-08,33.2488936563346,10.7976598616252
"Gm28036",-1.52596958158859,5.83404655803734e-10,6.26499204317037e-08,2.86273394724085,0.822811816287702
"Rad54b",-1.91631415927064,5.84870207215245e-10,6.26499204317037e-08,5.45102025223099,1.09357372646651
"Nmral1",-1.6326978517622,6.65188445677734e-10,7.0836734478313e-08,43.7767566733254,10.8050575980052
"Ifi44",-3.02313954996811,6.88150441933272e-10,7.2855927602354e-08,6.39730265869057,0.751427044837456
"Igkv1-117",4.13207731854252,7.21393437197759e-10,7.58571207020663e-08,1.05606540845633,19.5114489083522
"Mlkl",-1.26557240049188,7.24829159920897e-10,7.58571207020663e-08,26.0614381936849,9.20481155206492
"Tk1",-1.50324654536993,7.63208298987549e-10,7.94172749975043e-08,110.078528208037,31.9900528547366
"Mki67",-2.46604474440941,7.9062949170638e-10,8.1803199113484e-08,6.56394836919767,0.989710468591036
"Fabp1",2.12414493179936,8.6524185509594e-10,8.90172552615653e-08,2.39531808888578,10.1399757829817
"Depdc1b",-2.01713803942954,9.79772411710666e-10,1.00234020321636e-07,3.64163152053762,0.758074780779445
"Fcmr",2.9242736269678,1.17487819998027e-09,1.19522525260563e-07,0.864192406273556,5.35339461517581
"Cdc6",-1.92031587447578,1.44019955361622e-09,1.45700188174175e-07,20.2821091901175,4.44357759438417
"Fam83d",-1.99418828076343,1.57253705631821e-09,1.58209391135661e-07,2.42591053014998,0.49746295462539
"Pole2",-1.36173583143915,1.64077598438793e-09,1.64167750965408e-07,15.297697206711,5.06458986179916
"Hells",-1.73678568829702,1.7747944159414e-09,1.76606591881382e-07,29.3331620926452,10.5475310797631
"Ifi27",1.29083242141756,1.90199777356513e-09,1.88235757916419e-07,141.649469781043,315.526188658841
"Ncapd2",-1.782305389781,1.96367290253871e-09,1.9328910029854e-07,26.0576031494097,7.31215577076056
"Gm3550",-1.86856761763634,2.23526522548138e-09,2.18839676107612e-07,3.27286874525747,0.739632242721055
"Gmnn",-1.13913154599575,2.2892534141925e-09,2.22926762954253e-07,84.6270645353436,33.039945790048
"Poc1a",-1.43333763178922,2.67992207301918e-09,2.59581813562124e-07,14.5362824287784,4.25105899391319
"Gbp3",-1.42158450327291,3.37531472610412e-09,3.2520889503892e-07,32.0850892286068,10.0688365067689
"Cyp4f13",1.27935966365362,3.55427809073595e-09,3.4064949490685e-07,10.8881517871109,22.5921976566546
"Ifih1",-1.6450066695949,3.71677053051027e-09,3.54358069950744e-07,18.4949555582892,4.52679461452062
"Wdhd1",-1.3382804282614,3.79608796247653e-09,3.60035217691134e-07,15.9710804444928,5.98530462886356
"Gm10282",-1.24704976510024,4.41045784808352e-09,4.16136981417621e-07,21.3648224312153,7.55792893756611
"Adgrg3",2.50228797033684,4.72603366164349e-09,4.43613778239835e-07,0.207343941263288,1.10071871008685
"Pmf1",-1.19555289858167,4.77966299603716e-09,4.46346990553009e-07,96.4526566747945,35.6146594590357
"Lgals3bp",-1.17742367056565,5.1653109946639e-09,4.79899557208314e-07,208.616767627781,79.9138176961679
"Camk2n1",1.83651912932637,5.41627452617992e-09,4.98133126877457e-07,0.5852890909203,1.99389580918537
"Gm10182",-1.43455726947536,5.39467048532778e-09,4.98133126877457e-07,164.151512646773,50.3549456605399
"Blk",2.86955072374352,6.18537553054654e-09,5.66008484478656e-07,0.271599988159005,1.80879582153533
"Ifi214",-1.9712088435032,6.61657185232725e-09,6.02438867154396e-07,65.0073472213028,13.0517278601993
"E2f7",-2.15114374434555,7.3406572189675e-09,6.65041631628847e-07,3.12244120675346,0.850917506672799
"Rtp4",-1.5890501202122,7.44893916259627e-09,6.71510802727119e-07,350.312778492309,98.4357422277171
"Icosl",1.2416867478232,7.94737549504258e-09,7.12914816575002e-07,5.21608166690588,11.3222878659378
"Dbf4",-1.39881038398542,8.5809536853816e-09,7.65976306915681e-07,13.863147668967,4.42370785533833
"H2ac13",-2.19049254057776,9.42066094052972e-09,8.36830418180713e-07,24.8343638000874,4.37241805713573
"Dscc1",-1.91815946897383,9.48952127943349e-09,8.38855254847009e-07,12.2963744274858,2.73075154007855
"Ifit1",-2.40197702941738,1.00128207133252e-08,8.80837996085279e-07,53.1269037788132,8.17996028206091
"Oasl1",-1.91953160049385,1.0632964598185e-08,9.30895602562258e-07,30.019756432868,7.04877447408548
"Cip2a",-2.26335880696473,1.30282210568984e-08,1.13513830356995e-06,6.92757767755013,1.17804851235672
"Rfc4",-1.08469258926626,1.37167364572006e-08,1.18943700421725e-06,79.8419743352053,32.352132263689
"Gins1",-1.40391349927243,1.4462418111336e-08,1.24815466259445e-06,20.3295600472342,6.87482451728251
"Slc6a19",-3.68733120165627,1.59030383436102e-08,1.36601098225067e-06,0.930859907594593,0.113485618608635
"Bhlhe40",1.10563187336514,1.60390401776038e-08,1.36802369509106e-06,17.0549498305737,34.390019016377
"Gm15429",-8.34699293495201,1.60767199752601e-08,1.36802369509106e-06,1.80678596873803,0
"H1f1",-2.20061282127866,1.84148528676279e-08,1.55969521264886e-06,4.5088641002918,0.785043804700652
"Dsn1",-1.27166351033731,1.89810963960564e-08,1.60021187672309e-06,13.1974946202526,4.95386459473748
"Pole",-1.86242346091767,1.93798304971526e-08,1.62629821821728e-06,7.50149622085359,2.04035616428065
"H2bc11",-1.53469983083228,2.2907124929347e-08,1.91348048148353e-06,20.5453821292637,5.8119625543412
"Cenps",-1.33993636136319,2.30348924556396e-08,1.91513423223676e-06,25.4787022336113,8.57865869706859
"Fbln1",-4.26916567286572,2.31372614548099e-08,1.91513423223676e-06,0.582646951596245,0.0564266126927088
"Nt5c3",-1.07189440860813,2.47115398966599e-08,2.03618616071573e-06,84.0567562317503,34.4790507474445
"Gas2l3",-1.84154200710183,2.66631443456531e-08,2.18709846186641e-06,3.59902995961994,0.643506283480007
"Mybl2",-2.03849884143516,2.75717365826307e-08,2.25148575412424e-06,3.7674753766641,0.97909508633238
"Mgl2",3.91704073239742,2.83462747569383e-08,2.30440028269574e-06,0.0994352111478345,1.83106493351417
"Chad",1.92723426195186,2.8868808876775e-08,2.33644893176032e-06,0.568160065078404,2.09867553180396
"Stat1",-1.02878548822357,2.96678745196916e-08,2.39049555311321e-06,216.668309061134,82.7068358697298
"Hmgb3",-1.43979167707616,3.08402070445176e-08,2.47400956070777e-06,47.2500635898031,14.6995988003375
"Polq",-1.85030878505191,3.70155210196887e-08,2.95637121828303e-06,1.99599745004492,0.39442285678621
"Kifc1",-2.92784060872357,4.13483407058748e-08,3.28800560809598e-06,1.2391453907061,0.239136355853657
"Atp2b2",2.0223363394609,4.27774908694895e-08,3.38686134231915e-06,0.179503967909522,0.721899066235324
"Usp18",-1.76015170232073,4.52942551357314e-08,3.57059907368688e-06,121.234063724546,30.0068028755444
"Gypa",2.84098712514973,4.87216672162861e-08,3.8242308621059e-06,0.661171510253032,4.70365566862833
"Mcm5",-1.40100898072584,5.53546825588199e-08,4.32621789440391e-06,90.3406452192542,28.4029309834652
"BC055324",-1.3455347316758,6.02688019723688e-08,4.69014907656768e-06,5.99671670075039,1.88135587558464
"Zranb3",-1.78775299124203,6.0813793331223e-08,4.71242202792158e-06,2.60859587916859,0.984658919286163
"Ccdc136",2.40706690896279,6.62600737774434e-08,5.11269467579341e-06,1.10324286573543,5.29381975887795
"Mzb1",2.58411364824358,6.86637134792413e-08,5.27580684581006e-06,1.32744257881893,7.37752478048189
"Traip",-1.64781687344218,7.02522680286819e-08,5.37518403698444e-06,5.94267135048222,1.84673735945887
"Iglv1",2.65796679288027,7.12489044290646e-08,5.42862991486722e-06,4.08701782132546,26.3380380301111
"Rnaseh2b",-1.14734447115752,7.51869847464104e-08,5.70481246763389e-06,63.1360116615397,22.5459896893055
"Gins2",-1.08654849333341,8.03878358507048e-08,6.07411821925865e-06,52.678807586184,12.8766912237244
"Ifit2",-1.81238215454465,8.27260245448693e-08,6.2249624254631e-06,23.7685295546046,5.51403417930091
"Eif2ak2",-1.47418494663678,9.80055582600834e-08,7.34436714368773e-06,26.5662319147544,7.92230608131107
"Gm5641",-1.2341012515462,1.03447366225423e-07,7.72039565149572e-06,141.528467500905,49.888308756833
"Iigp1",-1.81799962213541,1.04007444551455e-07,7.7305125113551e-06,6.55606468428029,1.54770321135992
"Ddias",-2.15699861446183,1.05593529919637e-07,7.81649666600241e-06,3.16951639219882,0.597433514416274
"Ccl5",1.58407566152288,1.06131091495079e-07,7.82448249443474e-06,12483.9426535526,35500.4062869049
"Mnd1",-2.2201020714106,1.13074623325415e-07,8.30277778530565e-06,7.63164099626047,1.30357065077061
"Gpsm2",-2.012144625187,1.14133782522398e-07,8.34689228808379e-06,3.57382308946692,0.649426203808897
"Cenpf",-2.32537665947665,1.19620780452873e-07,8.71317764818726e-06,8.69987400196798,1.34251222806664
"Dhx58",-1.64717709631004,1.31765590156271e-07,9.53745064660123e-06,52.3695493491766,13.972611170201
"Igkv10-96",2.4159443185869,1.31984490002389e-07,9.53745064660123e-06,1.83295917734153,9.95461868589254
"Igkv17-121",3.82975989297614,1.32734403954236e-07,9.55372923322781e-06,0.312039872833563,4.79520027808815
"Mcm3",-1.3457491774392,1.35731905874891e-07,9.73101577158175e-06,82.4072422704183,29.4333350743018
"H2-T24",-1.43944803736795,1.51610547003326e-07,1.08267767095316e-05,25.6660919976379,7.96400144358204
"Trim25",-1.18884721107657,1.54693026796811e-07,1.10037500701951e-05,11.7488116603416,4.24483597953169
"Cdca7",-1.52938339216198,1.61340907043297e-07,1.14319763317449e-05,34.85877935766,9.97161834562
"Cd19",1.9689492827689,1.6392855070294e-07,1.15703058461261e-05,1.60082246926059,5.37417744392623
"Cenpw",-1.0872635279927,1.71387621799102e-07,1.20500717874967e-05,14.1437734728251,5.0491404371485
"Asf1b",-1.11107200123982,1.75026359959883e-07,1.22585769802672e-05,83.5190162933556,32.6507377403999
